"PROJETO_AMOSTRAGEM";"PROJETO_PUBLICACAO";"CENTRO_CUSTO";"CLASSE";"NUM_CAMPO";"NUM_LAB";"DATA_VISITA";"ABERTURA";"LEITURA";"JOB";"AG_PPM";"AS_PPM";"AU_PPM";"B_PPM";"BA_PPM";"BE_PPM";"BI_PPM";"CA_PCT";"CD_PPM";"CO_PPM";"CR_PPM";"CU_PPM";"FE_PCT";"LA_PPM";"MG_PCT";"MN_PPM";"MO_PPM";"NB_PPM";"NI_PPM";"PB_PPM";"SB_PPM";"SC_PPM";"SN_PPM";"SR_PPM";"TI_PCT";"V_PPM";"W_PPM";"Y_PPM";"ZN_PPM";"ZR_PPM";"OBSERVACAO";"LONGITUDE";"LATITUDE";"PROJETO";"OS";"ACAO";"AREA";"LAT";"LONG";"PRECISAO";"CENTRO_CUS";"DTVISITA";"DESCAMOSTR";"MATCOLETAD";"ROCHMATRIZ";"INTEMROCHA";"ALTERROCHA";"TIPMINERAL";"GRAUARREDO";"VOLUME_L";"P_BATEIA_G";"GRANULMAX";"GRANULMIN";"COMPOS_PCT";"CORSED_SOL";"EH_MILIVOL";"PH";"METALPESAD";"OBS_CAMPO";"FONTEAMOST";"DESCROCHA";"IDADEROCH1";"IDADEROCH2";"PLUVIOSIDA";"VEGETACAO";"TOPOGRAFIA";"SITUACAO";"IGNEAROCHA";"ESTRUTURAL";"FORMADEPOS";"MODO_DEPOS";"LARG_RIO_M";"PROF_RIO_M";"VELOC_CORR";"NIVEL_DAGU";"AREADRENAG";"TURBIDEZ";"POSICAO";"COR_AGUA";"HORIZ_SOLO";"TIPO_SOLO";"AMBBIOTICO";"GEOMETRY";"F_PPM";"U_PPM"
"Sulfetos de Altamira-Itaituba";"Sulfetos de Altamira-Itaituba";"1521310";"Solo";"1521-DM-L-109";"DAG230";"27668";"HBr, Br";"Absorção Atômica";NA;NA;NA;"0";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"-52,87490638";"-3,534839948";"Sulfetos de Altamira-Itaituba";"1890";"Geoquímica Regional";"Itaituba";"-3,53484";"-52,874906";"5";"1521310";"1975-10-01";"Simples";"Argila";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Marrom";NA;NA;NA;NA;"Solo Residual";"Filhelho";NA;NA;"Chuvas Esparsas";"Floresta Aberta";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Nao Identificado";"Nao Especificado";NA;"c(-52,87490638, -3,534839948)";NA;NA
"Sulfetos de Altamira-Itaituba";"Sulfetos de Altamira-Itaituba";"1521310";"Solo";"1521-DM-L-109";"DAG230";"27668";"HNO3 a Quente";"Absorção Atômica";NA;"ND";NA;NA;NA;NA;NA;NA;NA;"ND";NA;NA;"20";NA;NA;NA;NA;NA;NA;NA;"20";NA;NA;NA;NA;NA;NA;NA;NA;"10";NA;NA;"-52,87490638";"-3,534839948";"Sulfetos de Altamira-Itaituba";"1890";"Geoquímica Regional";"Itaituba";"-3,53484";"-52,874906";"5";"1521310";"1975-10-01";"Simples";"Argila";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Marrom";NA;NA;NA;NA;"Solo Residual";"Filhelho";NA;NA;"Chuvas Esparsas";"Floresta Aberta";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Nao Identificado";"Nao Especificado";NA;"c(-52,87490638, -3,534839948)";NA;NA
"Sulfetos de Altamira-Itaituba";"Sulfetos de Altamira-Itaituba";"1521310";"Solo";"1521-DM-L-109";"DAG230";"27668";"Semiquantitativa";"Cromatografia";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Amostra insuficiente para completar análise de U_ppm";"-52,87490638";"-3,534839948";"Sulfetos de Altamira-Itaituba";"1890";"Geoquímica Regional";"Itaituba";"-3,53484";"-52,874906";"5";"1521310";"1975-10-01";"Simples";"Argila";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Marrom";NA;NA;NA;NA;"Solo Residual";"Filhelho";NA;NA;"Chuvas Esparsas";"Floresta Aberta";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Nao Identificado";"Nao Especificado";NA;"c(-52,87490638, -3,534839948)";NA;"0"
"Sulfetos de Altamira-Itaituba";"Sulfetos de Altamira-Itaituba";"1521310";"Solo";"1521-DM-L-109";"DAG230";"27668";"Semiquantitativa";"Medidor de Íon Específico";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"-52,87490638";"-3,534839948";"Sulfetos de Altamira-Itaituba";"1890";"Geoquímica Regional";"Itaituba";"-3,53484";"-52,874906";"5";"1521310";"1975-10-01";"Simples";"Argila";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Marrom";NA;NA;NA;NA;"Solo Residual";"Filhelho";NA;NA;"Chuvas Esparsas";"Floresta Aberta";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Nao Identificado";"Nao Especificado";NA;"c(-52,87490638, -3,534839948)";"450";NA
"Sulfetos de Altamira-Itaituba";"Sulfetos de Altamira-Itaituba";"1521310";"Solo";"1521-DM-L-109";"DAG230";"27668";NA;"Colorimetria";NA;NA;"10";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"1";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"-52,87490638";"-3,534839948";"Sulfetos de Altamira-Itaituba";"1890";"Geoquímica Regional";"Itaituba";"-3,53484";"-52,874906";"5";"1521310";"1975-10-01";"Simples";"Argila";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Marrom";NA;NA;NA;NA;"Solo Residual";"Filhelho";NA;NA;"Chuvas Esparsas";"Floresta Aberta";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Nao Identificado";"Nao Especificado";NA;"c(-52,87490638, -3,534839948)";NA;NA
"Sulfetos de Altamira-Itaituba";"Sulfetos de Altamira-Itaituba";"1521310";"Solo";"1521-DM-L-109";"DAG230";"27668";NA;"Espectrografia Ótica de Emissão";NA;"ND";"ND";"ND";"150";"700";"1";"ND";"< 0,05";"ND";"7";"200";"30";"5";"70";"0,5";"70";"5";"20";"30";"70";"ND";"20";"< 10";"100";"> 1";"150";"ND";"50";"ND";"700";NA;"-52,87490638";"-3,534839948";"Sulfetos de Altamira-Itaituba";"1890";"Geoquímica Regional";"Itaituba";"-3,53484";"-52,874906";"5";"1521310";"1975-10-01";"Simples";"Argila";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Marrom";NA;NA;NA;NA;"Solo Residual";"Filhelho";NA;NA;"Chuvas Esparsas";"Floresta Aberta";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Nao Identificado";"Nao Especificado";NA;"c(-52,87490638, -3,534839948)";NA;NA
"Sulfetos de Altamira-Itaituba";"Sulfetos de Altamira-Itaituba";"1521310";"Solo";"1521-DM-L-109";"DAG230A";"27668";"Água Régia Invertida";"Absorção Atômica";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"ND";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"-52,87490638";"-3,534839948";"Sulfetos de Altamira-Itaituba";"1890";"Geoquímica Regional";"Itaituba";"-3,53484";"-52,874906";"5";"1521310";"1975-10-01";"Simples";"Argila";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Marrom";NA;NA;NA;NA;"Solo Residual";"Filhelho";NA;NA;"Chuvas Esparsas";"Floresta Aberta";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Nao Identificado";"Nao Especificado";NA;"c(-52,87490638, -3,534839948)";NA;NA
"Sulfetos de Altamira-Itaituba";"Sulfetos de Altamira-Itaituba";"1521310";"Solo";"1521-DM-L-109";"DAG230A";"27668";"HNO3 a Quente";"Absorção Atômica";NA;"ND";NA;NA;NA;NA;NA;NA;NA;"ND";NA;NA;"20";NA;NA;NA;NA;NA;NA;NA;"20";NA;NA;NA;NA;NA;NA;NA;NA;"10";NA;NA;"-52,87490638";"-3,534839948";"Sulfetos de Altamira-Itaituba";"1890";"Geoquímica Regional";"Itaituba";"-3,53484";"-52,874906";"5";"1521310";"1975-10-01";"Simples";"Argila";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Marrom";NA;NA;NA;NA;"Solo Residual";"Filhelho";NA;NA;"Chuvas Esparsas";"Floresta Aberta";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Nao Identificado";"Nao Especificado";NA;"c(-52,87490638, -3,534839948)";NA;NA
"Sulfetos de Altamira-Itaituba";"Sulfetos de Altamira-Itaituba";"1521310";"Solo";"1521-DM-L-109";"DAG230A";"27668";"Semiquantitativa";"Medidor de Íon Específico";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"-52,87490638";"-3,534839948";"Sulfetos de Altamira-Itaituba";"1890";"Geoquímica Regional";"Itaituba";"-3,53484";"-52,874906";"5";"1521310";"1975-10-01";"Simples";"Argila";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Marrom";NA;NA;NA;NA;"Solo Residual";"Filhelho";NA;NA;"Chuvas Esparsas";"Floresta Aberta";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Nao Identificado";"Nao Especificado";NA;"c(-52,87490638, -3,534839948)";"475";NA
"Sulfetos de Altamira-Itaituba";"Sulfetos de Altamira-Itaituba";"1521310";"Solo";"1521-DM-L-109";"DAG230A";"27668";NA;"Colorimetria";NA;NA;"< 10";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"-52,87490638";"-3,534839948";"Sulfetos de Altamira-Itaituba";"1890";"Geoquímica Regional";"Itaituba";"-3,53484";"-52,874906";"5";"1521310";"1975-10-01";"Simples";"Argila";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Marrom";NA;NA;NA;NA;"Solo Residual";"Filhelho";NA;NA;"Chuvas Esparsas";"Floresta Aberta";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Nao Identificado";"Nao Especificado";NA;"c(-52,87490638, -3,534839948)";NA;NA
"Sulfetos de Altamira-Itaituba";"Sulfetos de Altamira-Itaituba";"1521310";"Solo";"1521-DM-L-110";"DAG231";"27668";"Água Régia Invertida";"Absorção Atômica";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"ND";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"-52,880195055";"-3,530035124";"Sulfetos de Altamira-Itaituba";"1890";"Geoquímica Regional";"Itaituba";"-3,530035";"-52,880195";"5";"1521310";"1975-10-01";"Simples";"Argila";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Marrom";NA;NA;NA;NA;"Solo Residual";"Filhelho";NA;NA;"Chuvas Esparsas";"Floresta Aberta";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Nao Identificado";"Nao Especificado";NA;"c(-52,880195055, -3,530035124)";NA;NA
"Sulfetos de Altamira-Itaituba";"Sulfetos de Altamira-Itaituba";"1521310";"Solo";"1521-DM-L-110";"DAG231";"27668";"EDTA a Frio";"Absorção Atômica";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"3";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"-52,880195055";"-3,530035124";"Sulfetos de Altamira-Itaituba";"1890";"Geoquímica Regional";"Itaituba";"-3,530035";"-52,880195";"5";"1521310";"1975-10-01";"Simples";"Argila";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Marrom";NA;NA;NA;NA;"Solo Residual";"Filhelho";NA;NA;"Chuvas Esparsas";"Floresta Aberta";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Nao Identificado";"Nao Especificado";NA;"c(-52,880195055, -3,530035124)";NA;NA
"Sulfetos de Altamira-Itaituba";"Sulfetos de Altamira-Itaituba";"1521310";"Solo";"1521-DM-L-110";"DAG231";"27668";"HBr, Br";"Absorção Atômica";NA;NA;NA;"ND";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"-52,880195055";"-3,530035124";"Sulfetos de Altamira-Itaituba";"1890";"Geoquímica Regional";"Itaituba";"-3,530035";"-52,880195";"5";"1521310";"1975-10-01";"Simples";"Argila";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Marrom";NA;NA;NA;NA;"Solo Residual";"Filhelho";NA;NA;"Chuvas Esparsas";"Floresta Aberta";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Nao Identificado";"Nao Especificado";NA;"c(-52,880195055, -3,530035124)";NA;NA
"Sulfetos de Altamira-Itaituba";"Sulfetos de Altamira-Itaituba";"1521310";"Solo";"1521-DM-L-110";"DAG231";"27668";"HNO3 a Quente";"Absorção Atômica";NA;"ND";NA;NA;NA;NA;NA;NA;NA;"ND";NA;NA;"10";NA;NA;NA;NA;NA;NA;NA;"10";NA;NA;NA;NA;NA;NA;NA;NA;"5";NA;NA;"-52,880195055";"-3,530035124";"Sulfetos de Altamira-Itaituba";"1890";"Geoquímica Regional";"Itaituba";"-3,530035";"-52,880195";"5";"1521310";"1975-10-01";"Simples";"Argila";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Marrom";NA;NA;NA;NA;"Solo Residual";"Filhelho";NA;NA;"Chuvas Esparsas";"Floresta Aberta";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Nao Identificado";"Nao Especificado";NA;"c(-52,880195055, -3,530035124)";NA;NA
"Sulfetos de Altamira-Itaituba";"Sulfetos de Altamira-Itaituba";"1521310";"Solo";"1521-DM-L-110";"DAG231";"27668";"Semiquantitativa";"Cromatografia";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Amostra insuficiente para completar análise de U_ppm";"-52,880195055";"-3,530035124";"Sulfetos de Altamira-Itaituba";"1890";"Geoquímica Regional";"Itaituba";"-3,530035";"-52,880195";"5";"1521310";"1975-10-01";"Simples";"Argila";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Marrom";NA;NA;NA;NA;"Solo Residual";"Filhelho";NA;NA;"Chuvas Esparsas";"Floresta Aberta";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Nao Identificado";"Nao Especificado";NA;"c(-52,880195055, -3,530035124)";NA;"0"
"Sulfetos de Altamira-Itaituba";"Sulfetos de Altamira-Itaituba";"1521310";"Solo";"1521-DM-L-110";"DAG231";"27668";"Semiquantitativa";"Medidor de Íon Específico";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"-52,880195055";"-3,530035124";"Sulfetos de Altamira-Itaituba";"1890";"Geoquímica Regional";"Itaituba";"-3,530035";"-52,880195";"5";"1521310";"1975-10-01";"Simples";"Argila";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Marrom";NA;NA;NA;NA;"Solo Residual";"Filhelho";NA;NA;"Chuvas Esparsas";"Floresta Aberta";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Nao Identificado";"Nao Especificado";NA;"c(-52,880195055, -3,530035124)";"400";NA
"Sulfetos de Altamira-Itaituba";"Sulfetos de Altamira-Itaituba";"1521310";"Solo";"1521-DM-L-110";"DAG231";"27668";NA;"Colorimetria";NA;NA;"10";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"< 1";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"-52,880195055";"-3,530035124";"Sulfetos de Altamira-Itaituba";"1890";"Geoquímica Regional";"Itaituba";"-3,530035";"-52,880195";"5";"1521310";"1975-10-01";"Simples";"Argila";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Marrom";NA;NA;NA;NA;"Solo Residual";"Filhelho";NA;NA;"Chuvas Esparsas";"Floresta Aberta";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Nao Identificado";"Nao Especificado";NA;"c(-52,880195055, -3,530035124)";NA;NA
"Sulfetos de Altamira-Itaituba";"Sulfetos de Altamira-Itaituba";"1521310";"Solo";"1521-DM-L-110";"DAG231";"27668";NA;"Espectrografia Ótica de Emissão";NA;"ND";"ND";"ND";"200";"1000";"1,5";"ND";"< 0,05";"ND";"5";"200";"20";"2";"70";"0,3";"50";"5";"20";"20";"30";"ND";"20";"ND";"300";"> 1";"200";"ND";"50";"ND";"> 1000";NA;"-52,880195055";"-3,530035124";"Sulfetos de Altamira-Itaituba";"1890";"Geoquímica Regional";"Itaituba";"-3,530035";"-52,880195";"5";"1521310";"1975-10-01";"Simples";"Argila";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Marrom";NA;NA;NA;NA;"Solo Residual";"Filhelho";NA;NA;"Chuvas Esparsas";"Floresta Aberta";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Nao Identificado";"Nao Especificado";NA;"c(-52,880195055, -3,530035124)";NA;NA
"Sulfetos de Altamira-Itaituba";"Sulfetos de Altamira-Itaituba";"1521310";"Solo";"1521-DM-L-110";"DAG231A";"27668";"EDTA a Frio";"Absorção Atômica";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"3";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"-52,880195055";"-3,530035124";"Sulfetos de Altamira-Itaituba";"1890";"Geoquímica Regional";"Itaituba";"-3,530035";"-52,880195";"5";"1521310";"1975-10-01";"Simples";"Argila";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Marrom";NA;NA;NA;NA;"Solo Residual";"Filhelho";NA;NA;"Chuvas Esparsas";"Floresta Aberta";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Nao Identificado";"Nao Especificado";NA;"c(-52,880195055, -3,530035124)";NA;NA
"Sulfetos de Altamira-Itaituba";"Sulfetos de Altamira-Itaituba";"1521310";"Solo";"1521-DM-L-110";"DAG231A";"27668";NA;"Colorimetria";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"< 1";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"-52,880195055";"-3,530035124";"Sulfetos de Altamira-Itaituba";"1890";"Geoquímica Regional";"Itaituba";"-3,530035";"-52,880195";"5";"1521310";"1975-10-01";"Simples";"Argila";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Marrom";NA;NA;NA;NA;"Solo Residual";"Filhelho";NA;NA;"Chuvas Esparsas";"Floresta Aberta";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Nao Identificado";"Nao Especificado";NA;"c(-52,880195055, -3,530035124)";NA;NA
"Sulfetos de Altamira-Itaituba";"Sulfetos de Altamira-Itaituba";"1521310";"Solo";"1521-DM-L-152";"DAG528";"27729";"Água Régia Invertida";"Absorção Atômica";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"3";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"-52,966919778";"-3,460023224";"Sulfetos de Altamira-Itaituba";"1890";"Geoquímica Regional";"Itaituba";"-3,460023";"-52,96692";"5";"1521310";"1975-12-01";"Simples";"Argila";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Marrom";NA;NA;NA;NA;"Poco";"Ignea Mafica/Ultramafica";"Mesozoico";"Indeterminado";"Chuvas Fortes Recentes";"Terras Cultivadas";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Sem Zoneamento Aparente";"Nao Especificado";NA;"c(-52,966919778, -3,460023224)";NA;NA
"Sulfetos de Altamira-Itaituba";"Sulfetos de Altamira-Itaituba";"1521310";"Solo";"1521-DM-L-152";"DAG528";"27729";"EDTA a Frio";"Absorção Atômica";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"15";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"-52,966919778";"-3,460023224";"Sulfetos de Altamira-Itaituba";"1890";"Geoquímica Regional";"Itaituba";"-3,460023";"-52,96692";"5";"1521310";"1975-12-01";"Simples";"Argila";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Marrom";NA;NA;NA;NA;"Poco";"Ignea Mafica/Ultramafica";"Mesozoico";"Indeterminado";"Chuvas Fortes Recentes";"Terras Cultivadas";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Sem Zoneamento Aparente";"Nao Especificado";NA;"c(-52,966919778, -3,460023224)";NA;NA
"Sulfetos de Altamira-Itaituba";"Sulfetos de Altamira-Itaituba";"1521310";"Solo";"1521-DM-L-152";"DAG528";"27729";"HBr, Br";"Absorção Atômica";NA;NA;NA;"< 0,05";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Amostra insuficiente para completar análise de Au_ppm";"-52,966919778";"-3,460023224";"Sulfetos de Altamira-Itaituba";"1890";"Geoquímica Regional";"Itaituba";"-3,460023";"-52,96692";"5";"1521310";"1975-12-01";"Simples";"Argila";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Marrom";NA;NA;NA;NA;"Poco";"Ignea Mafica/Ultramafica";"Mesozoico";"Indeterminado";"Chuvas Fortes Recentes";"Terras Cultivadas";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Sem Zoneamento Aparente";"Nao Especificado";NA;"c(-52,966919778, -3,460023224)";NA;NA
"Sulfetos de Altamira-Itaituba";"Sulfetos de Altamira-Itaituba";"1521310";"Solo";"1521-DM-L-152";"DAG528";"27729";"HNO3 a Quente";"Absorção Atômica";NA;"ND";NA;NA;NA;NA;NA;NA;NA;"ND";NA;NA;"100";NA;NA;NA;NA;NA;NA;NA;"5";NA;NA;NA;NA;NA;NA;NA;NA;"25";NA;NA;"-52,966919778";"-3,460023224";"Sulfetos de Altamira-Itaituba";"1890";"Geoquímica Regional";"Itaituba";"-3,460023";"-52,96692";"5";"1521310";"1975-12-01";"Simples";"Argila";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Marrom";NA;NA;NA;NA;"Poco";"Ignea Mafica/Ultramafica";"Mesozoico";"Indeterminado";"Chuvas Fortes Recentes";"Terras Cultivadas";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Sem Zoneamento Aparente";"Nao Especificado";NA;"c(-52,966919778, -3,460023224)";NA;NA
"Sulfetos de Altamira-Itaituba";"Sulfetos de Altamira-Itaituba";"1521310";"Solo";"1521-DM-L-152";"DAG528";"27729";"Semiquantitativa";"Cromatografia";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Amostra insuficiente para completar análise de U_ppm";"-52,966919778";"-3,460023224";"Sulfetos de Altamira-Itaituba";"1890";"Geoquímica Regional";"Itaituba";"-3,460023";"-52,96692";"5";"1521310";"1975-12-01";"Simples";"Argila";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Marrom";NA;NA;NA;NA;"Poco";"Ignea Mafica/Ultramafica";"Mesozoico";"Indeterminado";"Chuvas Fortes Recentes";"Terras Cultivadas";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Sem Zoneamento Aparente";"Nao Especificado";NA;"c(-52,966919778, -3,460023224)";NA;"0"
"Sulfetos de Altamira-Itaituba";"Sulfetos de Altamira-Itaituba";"1521310";"Solo";"1521-DM-L-152";"DAG528";"27729";"Semiquantitativa";"Medidor de Íon Específico";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"-52,966919778";"-3,460023224";"Sulfetos de Altamira-Itaituba";"1890";"Geoquímica Regional";"Itaituba";"-3,460023";"-52,96692";"5";"1521310";"1975-12-01";"Simples";"Argila";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Marrom";NA;NA;NA;NA;"Poco";"Ignea Mafica/Ultramafica";"Mesozoico";"Indeterminado";"Chuvas Fortes Recentes";"Terras Cultivadas";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Sem Zoneamento Aparente";"Nao Especificado";NA;"c(-52,966919778, -3,460023224)";"110";NA
"Sulfetos de Altamira-Itaituba";"Sulfetos de Altamira-Itaituba";"1521310";"Solo";"1521-DM-L-152";"DAG528";"27729";NA;"Colorimetria";NA;NA;"10";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"< 1";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"-52,966919778";"-3,460023224";"Sulfetos de Altamira-Itaituba";"1890";"Geoquímica Regional";"Itaituba";"-3,460023";"-52,96692";"5";"1521310";"1975-12-01";"Simples";"Argila";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Marrom";NA;NA;NA;NA;"Poco";"Ignea Mafica/Ultramafica";"Mesozoico";"Indeterminado";"Chuvas Fortes Recentes";"Terras Cultivadas";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Sem Zoneamento Aparente";"Nao Especificado";NA;"c(-52,966919778, -3,460023224)";NA;NA
