"ID";"N_LAB";"AREA";"LONG";"LAT";"NUM_CAMPO";"PROJETO";"CLASSE";"Lab";"BASE";"AG_PPM";"AS_PPM";"AU_PPM";"B_PPM";"BA_PPM";"BE_PPM";"BI_PPM";"CD_PPM";"CO_PPM";"CR_PPM";"CU_PPM";"F_PPM";"LA_PPM";"MN_PPM";"MO_PPM";"NB_PPM";"NI_PPM";"PB_PPM";"RB_PPM";"SB_PPM";"SC_PPM";"SN_PPM";"SR_PPM";"U_PPM";"V_PPM";"W_PPM";"Y_PPM";"ZN_PPM";"ZR_PPM";"AL2O3_T_PCT";"CA_PCT";"CAO_T_PCT";"CU_PCT";"FE_PCT";"FE2O3_T_PCT";"FEO_PCT";"K2O_PCT";"MG_PCT";"MGO_T_PCT";"NA2O_PCT";"P2O5_T_PCT";"PB_PCT";"PF_PCT";"RI_PCT";"SIO2_T_PCT";"TI_PCT";"TIO2_PCT";"ZN_PCT"
3721;"DAG568";;-52.972063105;-3.521060277;"1521-NR-R-345";"Sulfetos de Altamira-Itaituba";"Rocha";"";"SGB-CPRM - Rigeo";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"10,7";;"10,8";;;"1,7";"8";"0,41";;"8,1";"1,86";"0,15";;;;"49,4";;;
3722;"DAG569";;-52.950962745;-3.542652667;"1521-NR-R-348";"Sulfetos de Altamira-Itaituba";"Rocha";"Absorção Atômica - Água Régia Invertida";"SGB-CPRM - Rigeo";;;;;;;;;;;;;;;"ND";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3723;"DAG569";;-52.950962745;-3.542652667;"1521-NR-R-348";"Sulfetos de Altamira-Itaituba";"Rocha";"Absorção Atômica - EDTA a Frio";"SGB-CPRM - Rigeo";;;;;;;;;;;"10";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3724;"DAG569";;-52.950962745;-3.542652667;"1521-NR-R-348";"Sulfetos de Altamira-Itaituba";"Rocha";"Absorção Atômica - HBr, Br";"SGB-CPRM - Rigeo";;;"ND";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3725;"DAG569";;-52.950962745;-3.542652667;"1521-NR-R-348";"Sulfetos de Altamira-Itaituba";"Rocha";"Absorção Atômica - HNO3 a Quente";"SGB-CPRM - Rigeo";"ND";;;;;;;"ND";"20";;"130";;;;;;"50";"< 5";;;;;;;;;;"50";;;;;;;;;;;;;;;;;;;;
3726;"DAG569";;-52.950962745;-3.542652667;"1521-NR-R-348";"Sulfetos de Altamira-Itaituba";"Rocha";"Fluorescência de Raios-X - Pastilha Prensada";"SGB-CPRM - Rigeo";;;;;;;;;;;;;;;;;;;"< 50";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3727;"DAG569";;-52.950962745;-3.542652667;"1521-NR-R-348";"Sulfetos de Altamira-Itaituba";"Rocha";"Cromatografia - Semiquantitativa";"SGB-CPRM - Rigeo";;;;;;;;;;;;;;;;;;;;;;;;"< 20";;;;;;;;;;;;;;;;;;;;;;;;
3728;"DAG569";;-52.950962745;-3.542652667;"1521-NR-R-348";"Sulfetos de Altamira-Itaituba";"Rocha";"Medidor de Íon Específico - Semiquantitativa";"SGB-CPRM - Rigeo";;;;;;;;;;;;"140";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3729;"DAG569";;-52.950962745;-3.542652667;"1521-NR-R-348";"Sulfetos de Altamira-Itaituba";"Rocha";"Colorimetria";"SGB-CPRM - Rigeo";;"< 10";;;;;;;;;;;;;;;;;;"ND";;;;;;;;;;;;;;;;;;;;;;;;;;;;
3730;"DAG569";;-52.950962745;-3.542652667;"1521-NR-R-348";"Sulfetos de Altamira-Itaituba";"Rocha";"Espectrografia Ótica de Emissão";"SGB-CPRM - Rigeo";"ND";"ND";"ND";"< 10";"150";"ND";"ND";"ND";"70";"300";"150";;"ND";"1500";"ND";"< 10";"150";"ND";;"ND";"30";"ND";"100";;"200";"ND";"30";"ND";"70";;"3";;;"10";;;;"5";;;;;;;;"0,7";;
3731;"DAG569";;-52.950962745;-3.542652667;"1521-NR-R-348";"Sulfetos de Altamira-Itaituba";"Rocha";"";"SGB-CPRM - Rigeo";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"10,8";;"10,7";;;"2,2000000000000002";"7,5";"0,4";;"8,1999999999999993";"1,98";"0,13";;;;"48,8";;;
3732;"DAH073";;-52.933010452;-3.561227727;"1521-NR-R-351";"Sulfetos de Altamira-Itaituba";"Rocha";"Absorção Atômica - Água Régia Invertida";"SGB-CPRM - Rigeo";;;;;;;;;;;;;;;"ND";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3733;"DAH073";;-52.933010452;-3.561227727;"1521-NR-R-351";"Sulfetos de Altamira-Itaituba";"Rocha";"Absorção Atômica - EDTA a Frio";"SGB-CPRM - Rigeo";;;;;;;;;;;"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3734;"DAH073";;-52.933010452;-3.561227727;"1521-NR-R-351";"Sulfetos de Altamira-Itaituba";"Rocha";"Absorção Atômica - HBr, Br";"SGB-CPRM - Rigeo";;;"ND";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3735;"DAH073";;-52.933010452;-3.561227727;"1521-NR-R-351";"Sulfetos de Altamira-Itaituba";"Rocha";"Absorção Atômica - HNO3 a Quente";"SGB-CPRM - Rigeo";"ND";;;;;;;"ND";;;"5";;;;;;;"< 5";;;;;;;;;;"10";;;;;;;;;;;;;;;;;;;;
3736;"DAH073";;-52.933010452;-3.561227727;"1521-NR-R-351";"Sulfetos de Altamira-Itaituba";"Rocha";"Cromatografia - Semiquantitativa";"SGB-CPRM - Rigeo";;;;;;;;;;;;;;;;;;;;;;;;"< 20";;;;;;;;;;;;;;;;;;;;;;;;
3737;"DAH073";;-52.933010452;-3.561227727;"1521-NR-R-351";"Sulfetos de Altamira-Itaituba";"Rocha";"Medidor de Íon Específico - Semiquantitativa";"SGB-CPRM - Rigeo";;;;;;;;;;;;"70";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3738;"DAH073";;-52.933010452;-3.561227727;"1521-NR-R-351";"Sulfetos de Altamira-Itaituba";"Rocha";"Colorimetria";"SGB-CPRM - Rigeo";;"< 10";;;;;;;;;;;;;;;;;;"< 1";;;;;;;;;;;;;;;;;;;;;;;;;;;;
3739;"DAH073";;-52.933010452;-3.561227727;"1521-NR-R-351";"Sulfetos de Altamira-Itaituba";"Rocha";"Espectrografia Ótica de Emissão";"SGB-CPRM - Rigeo";"ND";"ND";"ND";"70";"300";"< 1";"ND";"ND";"< 5";"100";"< 5";;"20";"20";"ND";"10";"7";"ND";;"ND";"7";"ND";"ND";;"150";"ND";"70";"ND";"1000";;"< 0,05";;;"1,5";;;;"0,1";;;;;;;;"1";;
3740;"DAG570";;-52.686227534;-3.315971307;"1521-NR-R-355";"Sulfetos de Altamira-Itaituba";"Rocha";"Absorção Atômica - Água Régia Invertida";"SGB-CPRM - Rigeo";;;;;;;;;;;;;;;"ND";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3741;"DAG570";;-52.686227534;-3.315971307;"1521-NR-R-355";"Sulfetos de Altamira-Itaituba";"Rocha";"Absorção Atômica - EDTA a Frio";"SGB-CPRM - Rigeo";;;;;;;;;;;"20";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3742;"DAG570";;-52.686227534;-3.315971307;"1521-NR-R-355";"Sulfetos de Altamira-Itaituba";"Rocha";"Absorção Atômica - HBr, Br";"SGB-CPRM - Rigeo";;;"ND";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3743;"DAG570";;-52.686227534;-3.315971307;"1521-NR-R-355";"Sulfetos de Altamira-Itaituba";"Rocha";"Absorção Atômica - HNO3 a Quente";"SGB-CPRM - Rigeo";"ND";;;;;;;"ND";"10";;"95";;;;;;"15";"< 5";;;;;;;;;;"35";;;;;;;;;;;;;;;;;;;;
3744;"DAG570";;-52.686227534;-3.315971307;"1521-NR-R-355";"Sulfetos de Altamira-Itaituba";"Rocha";"Fluorescência de Raios-X - Pastilha Prensada";"SGB-CPRM - Rigeo";;;;;;;;;;;;;;;;;;;"69";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3745;"DAG570";;-52.686227534;-3.315971307;"1521-NR-R-355";"Sulfetos de Altamira-Itaituba";"Rocha";"Cromatografia - Semiquantitativa";"SGB-CPRM - Rigeo";;;;;;;;;;;;;;;;;;;;;;;;"< 20";;;;;;;;;;;;;;;;;;;;;;;;
3746;"DAG570";;-52.686227534;-3.315971307;"1521-NR-R-355";"Sulfetos de Altamira-Itaituba";"Rocha";"Medidor de Íon Específico - Semiquantitativa";"SGB-CPRM - Rigeo";;;;;;;;;;;;"150";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3747;"DAG570";;-52.686227534;-3.315971307;"1521-NR-R-355";"Sulfetos de Altamira-Itaituba";"Rocha";"Colorimetria";"SGB-CPRM - Rigeo";;"< 10";;;;;;;;;;;;;;;;;;"ND";;;;;;;;;;;;;;;;;;;;;;;;;;;;
3748;"DAG570";;-52.686227534;-3.315971307;"1521-NR-R-355";"Sulfetos de Altamira-Itaituba";"Rocha";"Espectrografia Ótica de Emissão";"SGB-CPRM - Rigeo";"ND";"ND";"ND";"< 10";"300";"< 1";"ND";"ND";"30";"30";"100";;"ND";"1500";"ND";"< 10";"70";"ND";;"ND";"20";"ND";"200";;"150";"ND";"15";"ND";"70";;"3";;;"7";;;;"3";;;;;;;;"0,5";;
3749;"DAG570";;-52.686227534;-3.315971307;"1521-NR-R-355";"Sulfetos de Altamira-Itaituba";"Rocha";"";"SGB-CPRM - Rigeo";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"11,9";;"10,8";;;"2";"6,6";"0,61";;"6,6";"2,15";"0,11";;;;"50,8";;;
3750;"DAG571";;-52.727684958;-3.357400961;"1521-NR-R-358";"Sulfetos de Altamira-Itaituba";"Rocha";"Absorção Atômica - Água Régia Invertida";"SGB-CPRM - Rigeo";;;;;;;;;;;;;;;"ND";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3751;"DAG571";;-52.727684958;-3.357400961;"1521-NR-R-358";"Sulfetos de Altamira-Itaituba";"Rocha";"Absorção Atômica - EDTA a Frio";"SGB-CPRM - Rigeo";;;;;;;;;;;"120";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3752;"DAG571";;-52.727684958;-3.357400961;"1521-NR-R-358";"Sulfetos de Altamira-Itaituba";"Rocha";"Absorção Atômica - HBr, Br";"SGB-CPRM - Rigeo";;;"ND";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3753;"DAG571";;-52.727684958;-3.357400961;"1521-NR-R-358";"Sulfetos de Altamira-Itaituba";"Rocha";"Absorção Atômica - HNO3 a Quente";"SGB-CPRM - Rigeo";"ND";;;;;;;"ND";"20";;"340";;;;;;"10";"< 5";;;;;;;;;;"45";;;;;;;;;;;;;;;;;;;;
3754;"DAG571";;-52.727684958;-3.357400961;"1521-NR-R-358";"Sulfetos de Altamira-Itaituba";"Rocha";"Fluorescência de Raios-X - Pastilha Prensada";"SGB-CPRM - Rigeo";;;;;;;;;;;;;;;;;;;"< 50";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3755;"DAG571";;-52.727684958;-3.357400961;"1521-NR-R-358";"Sulfetos de Altamira-Itaituba";"Rocha";"Cromatografia - Semiquantitativa";"SGB-CPRM - Rigeo";;;;;;;;;;;;;;;;;;;;;;;;"< 20";;;;;;;;;;;;;;;;;;;;;;;;
3756;"DAG571";;-52.727684958;-3.357400961;"1521-NR-R-358";"Sulfetos de Altamira-Itaituba";"Rocha";"Medidor de Íon Específico - Semiquantitativa";"SGB-CPRM - Rigeo";;;;;;;;;;;;"225";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3757;"DAG571";;-52.727684958;-3.357400961;"1521-NR-R-358";"Sulfetos de Altamira-Itaituba";"Rocha";"Colorimetria";"SGB-CPRM - Rigeo";;"< 10";;;;;;;;;;;;;;;;;;"ND";;;;;;;;;;;;;;;;;;;;;;;;;;;;
3758;"DAG571";;-52.727684958;-3.357400961;"1521-NR-R-358";"Sulfetos de Altamira-Itaituba";"Rocha";"Espectrografia Ótica de Emissão";"SGB-CPRM - Rigeo";"ND";"ND";"ND";"< 10";"70";"< 1";"ND";"ND";"70";"150";"300";;"ND";"1500";"ND";"< 10";"50";"ND";;"ND";"50";"ND";"100";;"700";"ND";"30";"ND";"150";;"3";;;"15";;;;"3";;;;;;;;"> 1";;
3759;"DAG571";;-52.727684958;-3.357400961;"1521-NR-R-358";"Sulfetos de Altamira-Itaituba";"Rocha";"";"SGB-CPRM - Rigeo";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"11,3";;"9,9";;;"5,0999999999999996";"10,4";"0,55000000000000004";;"5,8";"2,4";"0,3";;;;"48,2";;;
3760;"DAG763";;-52.724390512;-3.353591903;"1521-NR-R-359";"Sulfetos de Altamira-Itaituba";"Rocha";"Absorção Atômica - Água Régia Invertida";"SGB-CPRM - Rigeo";;;;;;;;;;;;;;;"< 2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3761;"DAG763";;-52.724390512;-3.353591903;"1521-NR-R-359";"Sulfetos de Altamira-Itaituba";"Rocha";"Absorção Atômica - EDTA a Frio";"SGB-CPRM - Rigeo";;;;;;;;;;;"7";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3762;"DAG763";;-52.724390512;-3.353591903;"1521-NR-R-359";"Sulfetos de Altamira-Itaituba";"Rocha";"Absorção Atômica - HBr, Br";"SGB-CPRM - Rigeo";;;"ND";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3763;"DAG763";;-52.724390512;-3.353591903;"1521-NR-R-359";"Sulfetos de Altamira-Itaituba";"Rocha";"Absorção Atômica - HNO3 a Quente";"SGB-CPRM - Rigeo";"ND";;;;;;;"ND";;;"20";;;;;;;"10";;;;;;;;;;"30";;;;;;;;;;;;;;;;;;;;
3764;"DAG763";;-52.724390512;-3.353591903;"1521-NR-R-359";"Sulfetos de Altamira-Itaituba";"Rocha";"Cromatografia - Semiquantitativa";"SGB-CPRM - Rigeo";;;;;;;;;;;;;;;;;;;;;;;;"< 20";;;;;;;;;;;;;;;;;;;;;;;;
3765;"DAG763";;-52.724390512;-3.353591903;"1521-NR-R-359";"Sulfetos de Altamira-Itaituba";"Rocha";"Medidor de Íon Específico - Semiquantitativa";"SGB-CPRM - Rigeo";;;;;;;;;;;;"325";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3766;"DAG763";;-52.724390512;-3.353591903;"1521-NR-R-359";"Sulfetos de Altamira-Itaituba";"Rocha";"Colorimetria";"SGB-CPRM - Rigeo";;"< 10";;;;;;;;;;;;;;;;;;"< 1";;;;;;;;;;;;;;;;;;;;;;;;;;;;
3767;"DAG763";;-52.724390512;-3.353591903;"1521-NR-R-359";"Sulfetos de Altamira-Itaituba";"Rocha";"Espectrografia Ótica de Emissão";"SGB-CPRM - Rigeo";"ND";"ND";"ND";"150";"700";"3";"ND";"ND";"5";"200";"50";;"70";"20";"ND";"10";"70";"15";;"ND";"20";"ND";"100";;"100";"ND";"50";"200";"700";;"< 0,05";;;"5";;;;"0,3";;;;;;;;"1";;
3768;"DAG764";;-52.727053325;-3.346468424;"1521-NR-R-360A";"Sulfetos de Altamira-Itaituba";"Rocha";"Absorção Atômica - Água Régia Invertida";"SGB-CPRM - Rigeo";;;;;;;;;;;;;;;"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3769;"DAG764";;-52.727053325;-3.346468424;"1521-NR-R-360A";"Sulfetos de Altamira-Itaituba";"Rocha";"Absorção Atômica - EDTA a Frio";"SGB-CPRM - Rigeo";;;;;;;;;;;"10";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3770;"DAG764";;-52.727053325;-3.346468424;"1521-NR-R-360A";"Sulfetos de Altamira-Itaituba";"Rocha";"Absorção Atômica - HBr, Br";"SGB-CPRM - Rigeo";;;"ND";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3771;"DAG764";;-52.727053325;-3.346468424;"1521-NR-R-360A";"Sulfetos de Altamira-Itaituba";"Rocha";"Absorção Atômica - HNO3 a Quente";"SGB-CPRM - Rigeo";"ND";;;;;;;"ND";;;"15";;;;;;;"10";;;;;;;;;;"130";;;;;;;;;;;;;;;;;;;;
3772;"DAG764";;-52.727053325;-3.346468424;"1521-NR-R-360A";"Sulfetos de Altamira-Itaituba";"Rocha";"Cromatografia - Semiquantitativa";"SGB-CPRM - Rigeo";;;;;;;;;;;;;;;;;;;;;;;;"20";;;;;;;;;;;;;;;;;;;;;;;;
3773;"DAG764";;-52.727053325;-3.346468424;"1521-NR-R-360A";"Sulfetos de Altamira-Itaituba";"Rocha";"Medidor de Íon Específico - Semiquantitativa";"SGB-CPRM - Rigeo";;;;;;;;;;;;"5000";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3774;"DAG764";;-52.727053325;-3.346468424;"1521-NR-R-360A";"Sulfetos de Altamira-Itaituba";"Rocha";"Colorimetria";"SGB-CPRM - Rigeo";;"10";;;;;;;;;;;;;;;;;;"< 1";;;;;;;;;;;;;;;;;;;;;;;;;;;;
3775;"DAG764";;-52.727053325;-3.346468424;"1521-NR-R-360A";"Sulfetos de Altamira-Itaituba";"Rocha";"Espectrografia Ótica de Emissão";"SGB-CPRM - Rigeo";"ND";"ND";"ND";"< 10";"1000";"3";"ND";"ND";"10";"200";"30";;"100";"3000";"ND";"< 10";"50";"10";;"ND";"20";"ND";"200";;"100";"ND";"700";"300";"150";;"5";;;"> 20";;;;"2";;;;;;;;"0,3";;
3776;"DAG765";;-52.727053325;-3.346468424;"1521-NR-R-360B";"Sulfetos de Altamira-Itaituba";"Rocha";"Absorção Atômica - Água Régia Invertida";"SGB-CPRM - Rigeo";;;;;;;;;;;;;;;"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3777;"DAG765";;-52.727053325;-3.346468424;"1521-NR-R-360B";"Sulfetos de Altamira-Itaituba";"Rocha";"Absorção Atômica - EDTA a Frio";"SGB-CPRM - Rigeo";;;;;;;;;;;"10";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3778;"DAG765";;-52.727053325;-3.346468424;"1521-NR-R-360B";"Sulfetos de Altamira-Itaituba";"Rocha";"Absorção Atômica - HBr, Br";"SGB-CPRM - Rigeo";;;"ND";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3779;"DAG765";;-52.727053325;-3.346468424;"1521-NR-R-360B";"Sulfetos de Altamira-Itaituba";"Rocha";"Absorção Atômica - HNO3 a Quente";"SGB-CPRM - Rigeo";"ND";;;;;;;"ND";;;"30";;;;;;;"15";;;;;;;;;;"20";;;;;;;;;;;;;;;;;;;;
3780;"DAG765";;-52.727053325;-3.346468424;"1521-NR-R-360B";"Sulfetos de Altamira-Itaituba";"Rocha";"Cromatografia - Semiquantitativa";"SGB-CPRM - Rigeo";;;;;;;;;;;;;;;;;;;;;;;;"< 20";;;;;;;;;;;;;;;;;;;;;;;;
3781;"DAG765";;-52.727053325;-3.346468424;"1521-NR-R-360B";"Sulfetos de Altamira-Itaituba";"Rocha";"Medidor de Íon Específico - Semiquantitativa";"SGB-CPRM - Rigeo";;;;;;;;;;;;"375";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3782;"DAG765";;-52.727053325;-3.346468424;"1521-NR-R-360B";"Sulfetos de Altamira-Itaituba";"Rocha";"Colorimetria";"SGB-CPRM - Rigeo";;"10";;;;;;;;;;;;;;;;;;"< 1";;;;;;;;;;;;;;;;;;;;;;;;;;;;
3783;"DAG765";;-52.727053325;-3.346468424;"1521-NR-R-360B";"Sulfetos de Altamira-Itaituba";"Rocha";"Espectrografia Ótica de Emissão";"SGB-CPRM - Rigeo";"ND";"ND";"ND";"200";"1000";"3";"ND";"ND";"5";"300";"50";;"100";"100";"10";"15";"30";"30";;"ND";"30";"ND";"100";;"200";"ND";"50";"200";"500";;"0,15";;;"5";;;;"0,7";;;;;;;;"1";;
3784;"DAG766";;-52.768740189;-3.363223233;"1521-NR-R-367";"Sulfetos de Altamira-Itaituba";"Rocha";"Absorção Atômica - Água Régia Invertida";"SGB-CPRM - Rigeo";;;;;;;;;;;;;;;"ND";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3785;"DAG766";;-52.768740189;-3.363223233;"1521-NR-R-367";"Sulfetos de Altamira-Itaituba";"Rocha";"Absorção Atômica - EDTA a Frio";"SGB-CPRM - Rigeo";;;;;;;;;;;"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3786;"DAG766";;-52.768740189;-3.363223233;"1521-NR-R-367";"Sulfetos de Altamira-Itaituba";"Rocha";"Absorção Atômica - HBr, Br";"SGB-CPRM - Rigeo";;;"ND";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3787;"DAG766";;-52.768740189;-3.363223233;"1521-NR-R-367";"Sulfetos de Altamira-Itaituba";"Rocha";"Absorção Atômica - HNO3 a Quente";"SGB-CPRM - Rigeo";"ND";;;;;;;"ND";;;"80";;;;;;;"50";;;;;;;;;;"5";;;;;;;;;;;;;;;;;;;;
3788;"DAG766";;-52.768740189;-3.363223233;"1521-NR-R-367";"Sulfetos de Altamira-Itaituba";"Rocha";"Cromatografia - Semiquantitativa";"SGB-CPRM - Rigeo";;;;;;;;;;;;;;;;;;;;;;;;"< 20";;;;;;;;;;;;;;;;;;;;;;;;
3789;"DAG766";;-52.768740189;-3.363223233;"1521-NR-R-367";"Sulfetos de Altamira-Itaituba";"Rocha";"Medidor de Íon Específico - Semiquantitativa";"SGB-CPRM - Rigeo";;;;;;;;;;;;"130";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3790;"DAG766";;-52.768740189;-3.363223233;"1521-NR-R-367";"Sulfetos de Altamira-Itaituba";"Rocha";"Colorimetria";"SGB-CPRM - Rigeo";;"< 10";;;;;;;;;;;;;;;;;;"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;
3791;"DAG766";;-52.768740189;-3.363223233;"1521-NR-R-367";"Sulfetos de Altamira-Itaituba";"Rocha";"Espectrografia Ótica de Emissão";"SGB-CPRM - Rigeo";"ND";"ND";"ND";"150";"700";"3";"ND";"ND";"10";"200";"100";;"50";"10";"ND";"10";"50";"70";;"ND";"30";"ND";"100";;"200";"ND";"50";"ND";"200";;"< 0,05";;;"10";;;;"0,5";;;;;;;;"1";;
3792;"DAG572";;-52.773303855;-3.362414037;"1521-NR-R-368";"Sulfetos de Altamira-Itaituba";"Rocha";"Absorção Atômica - Água Régia Invertida";"SGB-CPRM - Rigeo";;;;;;;;;;;;;;;"ND";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3793;"DAG572";;-52.773303855;-3.362414037;"1521-NR-R-368";"Sulfetos de Altamira-Itaituba";"Rocha";"Absorção Atômica - EDTA a Frio";"SGB-CPRM - Rigeo";;;;;;;;;;;"100";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3794;"DAG572";;-52.773303855;-3.362414037;"1521-NR-R-368";"Sulfetos de Altamira-Itaituba";"Rocha";"Absorção Atômica - HBr, Br";"SGB-CPRM - Rigeo";;;"< 0,05";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3795;"DAG572";;-52.773303855;-3.362414037;"1521-NR-R-368";"Sulfetos de Altamira-Itaituba";"Rocha";"Absorção Atômica - HNO3 a Quente";"SGB-CPRM - Rigeo";"ND";;;;;;;"ND";"20";;"290";;;;;;"30";"< 5";;;;;;;;;;"65";;;;;;;;;;;;;;;;;;;;
3796;"DAG572";;-52.773303855;-3.362414037;"1521-NR-R-368";"Sulfetos de Altamira-Itaituba";"Rocha";"Fluorescência de Raios-X - Pastilha Prensada";"SGB-CPRM - Rigeo";;;;;;;;;;;;;;;;;;;"< 50";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3797;"DAG572";;-52.773303855;-3.362414037;"1521-NR-R-368";"Sulfetos de Altamira-Itaituba";"Rocha";"Cromatografia - Semiquantitativa";"SGB-CPRM - Rigeo";;;;;;;;;;;;;;;;;;;;;;;;"< 20";;;;;;;;;;;;;;;;;;;;;;;;
3798;"DAG572";;-52.773303855;-3.362414037;"1521-NR-R-368";"Sulfetos de Altamira-Itaituba";"Rocha";"Medidor de Íon Específico - Semiquantitativa";"SGB-CPRM - Rigeo";;;;;;;;;;;;"225";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3799;"DAG572";;-52.773303855;-3.362414037;"1521-NR-R-368";"Sulfetos de Altamira-Itaituba";"Rocha";"Colorimetria";"SGB-CPRM - Rigeo";;"< 10";;;;;;;;;;;;;;;;;;"ND";;;;;;;;;;;;;;;;;;;;;;;;;;;;
3800;"DAG572";;-52.773303855;-3.362414037;"1521-NR-R-368";"Sulfetos de Altamira-Itaituba";"Rocha";"Espectrografia Ótica de Emissão";"SGB-CPRM - Rigeo";"ND";"ND";"ND";"< 10";"150";"ND";"ND";"ND";"70";"200";"300";;"ND";"1500";"ND";"< 10";"70";"ND";;"ND";"30";"ND";"150";;"700";"ND";"30";"ND";"150";;"3";;;"15";;;;"3";;;;;;;;"1";;
3801;"DAG572";;-52.773303855;-3.362414037;"1521-NR-R-368";"Sulfetos de Altamira-Itaituba";"Rocha";"";"SGB-CPRM - Rigeo";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"11,4";;"10,1";;;"3,1";"10,5";"0,48";;"6,4";"2,1800000000000002";"0,27";;;;"45,8";;;
3802;"DAG767";;-52.77777223;-3.382386388;"1521-NR-R-370";"Sulfetos de Altamira-Itaituba";"Rocha";"Absorção Atômica - Água Régia Invertida";"SGB-CPRM - Rigeo";;;;;;;;;;;;;;;"5";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3803;"DAG767";;-52.77777223;-3.382386388;"1521-NR-R-370";"Sulfetos de Altamira-Itaituba";"Rocha";"Absorção Atômica - EDTA a Frio";"SGB-CPRM - Rigeo";;;;;;;;;;;"15";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3804;"DAG767";;-52.77777223;-3.382386388;"1521-NR-R-370";"Sulfetos de Altamira-Itaituba";"Rocha";"Absorção Atômica - HBr, Br";"SGB-CPRM - Rigeo";;;"ND";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3805;"DAG767";;-52.77777223;-3.382386388;"1521-NR-R-370";"Sulfetos de Altamira-Itaituba";"Rocha";"Absorção Atômica - HNO3 a Quente";"SGB-CPRM - Rigeo";"ND";;;;;;;"ND";;;"50";;;;;;;"20";;;;;;;;;;"85";;;;;;;;;;;;;;;;;;;;
3806;"DAG767";;-52.77777223;-3.382386388;"1521-NR-R-370";"Sulfetos de Altamira-Itaituba";"Rocha";"Cromatografia - Semiquantitativa";"SGB-CPRM - Rigeo";;;;;;;;;;;;;;;;;;;;;;;;"< 20";;;;;;;;;;;;;;;;;;;;;;;;
